"","Model","InOutSample","Location","Denomination","fh","MAPE","RMSE","linearmodel","nonlinearmodel","preprocessing","ID","DateExecuted"
"583","ARIMAX-Individual","Out Sample","Jakarta","K2000",7,281.512480927643,54226.9732456711,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"584","ARIMAX-Individual","Out Sample","Jakarta","K2000",8,248.938648895656,50943.1876714231,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"585","ARIMAX-Individual","Out Sample","Jakarta","K2000",9,227.453042026056,49141.5797753443,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"586","ARIMAX-Individual","Out Sample","Jakarta","K2000",10,208.725821104674,50053.394262715,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"587","ARIMAX-Individual","Out Sample","Jakarta","K2000",11,192.486304946481,80522.730783794,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"588","ARIMAX-Individual","Out Sample","Jakarta","K2000",12,211.484239631489,85807.1630488771,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"589","ARIMAX-Individual","Out Sample","Jakarta","K2000",13,409.859269196677,86144.8452613869,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"590","ARIMAX-Individual","Out Sample","Jakarta","K2000",14,600.774713779515,89984.6783646998,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"591","ARIMAX-Individual","Out Sample","Jakarta","K2000",15,598.488807731868,90012.0773487317,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"592","ARIMAX-Individual","Out Sample","Jakarta","K2000",16,580.795608774809,88866.2355058741,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"593","ARIMAX-Individual","Out Sample","Jakarta","K2000",17,551.997322151191,87087.964716746,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"594","ARIMAX-Individual","Out Sample","Jakarta","K2000",18,525.999047895638,86064.8643840983,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"595","ARIMAX-Individual","Out Sample","Jakarta","K2000",19,500.618679665985,84185.4182708286,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"596","ARIMAX-Individual","Out Sample","Jakarta","K2000",20,489.074178382788,84064.4587311882,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"597","ARIMAX-Individual","Out Sample","Jakarta","K2000",21,470.109973430825,82712.793080358,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"598","ARIMAX-Individual","Out Sample","Jakarta","K2000",22,452.038282180737,95203.147728684,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"599","ARIMAX-Individual","Out Sample","Jakarta","K2000",23,434.268738223617,103915.454637468,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"600","ARIMAX-Individual","Out Sample","Jakarta","K2000",24,703.863384280065,108146.576397855,"Regression with ARIMA(0,0,2)(0,0,2)[12] errors","","","15190cb9b975e5a5ab4bc2e87e640a90",2020-10-21 13:54:21
"601","ARIMA-Individual","In Sample","Jakarta","K1000",0,15997.2386288599,25157.988595339,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"602","ARIMA-Individual","Out Sample","Jakarta","K1000",1,52.0393548281863,8495.62346603686,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"603","ARIMA-Individual","Out Sample","Jakarta","K1000",2,69.6907208299939,17739.6708393472,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"604","ARIMA-Individual","Out Sample","Jakarta","K1000",3,75.0378033318774,15073.9314925573,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"605","ARIMA-Individual","Out Sample","Jakarta","K1000",4,77.6675710578385,14472.9424473275,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"606","ARIMA-Individual","Out Sample","Jakarta","K1000",5,73.1790219641689,13251.225921986,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"607","ARIMA-Individual","Out Sample","Jakarta","K1000",6,70.7268106108956,12404.0245741067,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"608","ARIMA-Individual","Out Sample","Jakarta","K1000",7,69.9044672742144,11718.921963202,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"609","ARIMA-Individual","Out Sample","Jakarta","K1000",8,74.9401957001221,10994.1269492619,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"610","ARIMA-Individual","Out Sample","Jakarta","K1000",9,8996.85370917562,10497.2250728593,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"611","ARIMA-Individual","Out Sample","Jakarta","K1000",10,26996.1232991091,10121.8430850289,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"612","ARIMA-Individual","Out Sample","Jakarta","K1000",11,106962.103317238,10042.47672599,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"613","ARIMA-Individual","Out Sample","Jakarta","K1000",12,190411.003472272,10143.4610104145,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"614","ARIMA-Individual","Out Sample","Jakarta","K1000",13,234920.42914794,9979.86017533784,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"615","ARIMA-Individual","Out Sample","Jakarta","K1000",14,220194.029297978,9702.84405045841,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"616","ARIMA-Individual","Out Sample","Jakarta","K1000",15,213747.43926941,9423.72598644208,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"617","ARIMA-Individual","Out Sample","Jakarta","K1000",16,201578.435085929,9179.19179072009,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"618","ARIMA-Individual","Out Sample","Jakarta","K1000",17,190073.919338829,8973.58505015576,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"619","ARIMA-Individual","Out Sample","Jakarta","K1000",18,181411.87748405,8783.35669516702,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"620","ARIMA-Individual","Out Sample","Jakarta","K1000",19,1895229.45716812,8596.48513642356,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"621","ARIMA-Individual","Out Sample","Jakarta","K1000",20,23388045.052973,8434.25312835136,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"622","ARIMA-Individual","Out Sample","Jakarta","K1000",21,44574404.5920669,8294.1837196604,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"623","ARIMA-Individual","Out Sample","Jakarta","K1000",22,65098132.2038006,8172.22101804194,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"624","ARIMA-Individual","Out Sample","Jakarta","K1000",23,79308789.927767,8086.05539306318,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"625","ARIMA-Individual","Out Sample","Jakarta","K1000",24,89357355.5582291,8023.19616101945,"ARIMA(1,1,1)(0,0,2)[12]","","Box-Cox lambda 0.215104233937541","555fef305461eebc281a8bfcfca4db5e",2020-10-21 13:54:37
"626","ARIMAX-Individual","In Sample","Jakarta","K1000",0,16012.26974503,25401.0183452949,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"627","ARIMAX-Individual","Out Sample","Jakarta","K1000",1,52.2281855162809,8526.45079720152,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"628","ARIMAX-Individual","Out Sample","Jakarta","K1000",2,68.5263270864605,17295.3211805181,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"629","ARIMAX-Individual","Out Sample","Jakarta","K1000",3,74.568167846848,14738.4140177669,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"630","ARIMAX-Individual","Out Sample","Jakarta","K1000",4,77.3701479303465,14218.4562291663,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"631","ARIMAX-Individual","Out Sample","Jakarta","K1000",5,73.2069407618658,13043.9479027712,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"632","ARIMAX-Individual","Out Sample","Jakarta","K1000",6,70.9413806914474,12231.778679547,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"633","ARIMAX-Individual","Out Sample","Jakarta","K1000",7,70.2093566232054,11568.8805671262,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"634","ARIMAX-Individual","Out Sample","Jakarta","K1000",8,74.2514570504917,10849.8445471848,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"635","ARIMAX-Individual","Out Sample","Jakarta","K1000",9,8717.96662489778,10354.7789071567,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"636","ARIMAX-Individual","Out Sample","Jakarta","K1000",10,26283.5665834444,9980.99367060832,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"637","ARIMAX-Individual","Out Sample","Jakarta","K1000",11,104784.198135524,9899.16827299591,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"638","ARIMAX-Individual","Out Sample","Jakarta","K1000",12,187204.861539633,9999.91932860334,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"639","ARIMAX-Individual","Out Sample","Jakarta","K1000",13,231266.027711875,9839.74866371655,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"640","ARIMAX-Individual","Out Sample","Jakarta","K1000",14,217283.332979271,9614.54564241264,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"641","ARIMAX-Individual","Out Sample","Jakarta","K1000",15,211177.422719586,9340.68153095786,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"642","ARIMAX-Individual","Out Sample","Jakarta","K1000",16,199178.063885381,9100.10485792473,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"643","ARIMAX-Individual","Out Sample","Jakarta","K1000",17,187811.81375665,8896.31174604232,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"644","ARIMAX-Individual","Out Sample","Jakarta","K1000",18,179261.469168801,8707.87709448059,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"645","ARIMAX-Individual","Out Sample","Jakarta","K1000",19,1900129.83473998,8523.81174875389,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"646","ARIMAX-Individual","Out Sample","Jakarta","K1000",20,23175344.6833405,8362.77293199183,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"647","ARIMAX-Individual","Out Sample","Jakarta","K1000",21,43893300.45209,8222.26637132725,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"648","ARIMAX-Individual","Out Sample","Jakarta","K1000",22,63833614.954614,8098.84199558588,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"649","ARIMAX-Individual","Out Sample","Jakarta","K1000",23,77375192.578144,8007.32512823388,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"650","ARIMAX-Individual","Out Sample","Jakarta","K1000",24,86838412.6342028,7936.68472974045,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","Box-Cox lambda 0.215104233937541","929ed15683ba5a0a5dc458e5bafd9289",2020-10-21 13:54:41
"651","ARIMA-Individual","In Sample","Jakarta","K1000",0,128387.369168913,23102.2992058631,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"652","ARIMA-Individual","Out Sample","Jakarta","K1000",1,48.7846132674325,7964.27447313103,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"653","ARIMA-Individual","Out Sample","Jakarta","K1000",2,71.2584740302386,18777.1713384398,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"654","ARIMA-Individual","Out Sample","Jakarta","K1000",3,112.908493764089,18064.595949452,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"655","ARIMA-Individual","Out Sample","Jakarta","K1000",4,109.273467873963,17215.2769576349,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"656","ARIMA-Individual","Out Sample","Jakarta","K1000",5,106.244933501635,16136.8995931936,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"657","ARIMA-Individual","Out Sample","Jakarta","K1000",6,106.108955862819,15539.8676158621,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"658","ARIMA-Individual","Out Sample","Jakarta","K1000",7,115.271995772556,15634.4169179601,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"659","ARIMA-Individual","Out Sample","Jakarta","K1000",8,100.979609732976,14624.6596133042,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"660","ARIMA-Individual","Out Sample","Jakarta","K1000",9,7268.56590487412,13852.5770682457,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"661","ARIMA-Individual","Out Sample","Jakarta","K1000",10,22977.0485364312,13235.726290707,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"662","ARIMA-Individual","Out Sample","Jakarta","K1000",11,109187.846338687,12965.7911568622,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"663","ARIMA-Individual","Out Sample","Jakarta","K1000",12,201271.701637345,12908.7152554667,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"664","ARIMA-Individual","Out Sample","Jakarta","K1000",13,240899.05217225,12562.9812421811,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"665","ARIMA-Individual","Out Sample","Jakarta","K1000",14,224275.653695939,12111.5343189482,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"666","ARIMA-Individual","Out Sample","Jakarta","K1000",15,210938.111241145,11702.3940744919,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"667","ARIMA-Individual","Out Sample","Jakarta","K1000",16,197970.090498052,11332.2443423601,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"668","ARIMA-Individual","Out Sample","Jakarta","K1000",17,186452.467852511,11001.1701929464,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"669","ARIMA-Individual","Out Sample","Jakarta","K1000",18,177165.710749478,10707.5485255389,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"670","ARIMA-Individual","Out Sample","Jakarta","K1000",19,3300995.43378871,10550.0302304341,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"671","ARIMA-Individual","Out Sample","Jakarta","K1000",20,5941955.55997569,10283.6631777307,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"672","ARIMA-Individual","Out Sample","Jakarta","K1000",21,15184185.5199188,10045.3157018153,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"673","ARIMA-Individual","Out Sample","Jakarta","K1000",22,26694810.9973473,9831.02819441547,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"674","ARIMA-Individual","Out Sample","Jakarta","K1000",23,38728259.1520304,9661.66988433285,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"675","ARIMA-Individual","Out Sample","Jakarta","K1000",24,48514103.3880567,9523.96356003069,"ARIMA(1,1,1)(0,0,2)[12] with drift","","","853223359ad72709528529e81a642f28",2020-10-21 13:54:45
"676","ARIMAX-Individual","In Sample","Jakarta","K1000",0,141836.379020529,23093.7732495317,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","61da06fc5bb6a6c8d8f3ae10d329c2c7",2020-10-21 13:54:48
"677","ARIMAX-Individual","Out Sample","Jakarta","K1000",1,45.4464711199721,7419.31001585513,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","61da06fc5bb6a6c8d8f3ae10d329c2c7",2020-10-21 13:54:48
"678","ARIMAX-Individual","Out Sample","Jakarta","K1000",2,59.6840067600121,15069.5074038516,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","61da06fc5bb6a6c8d8f3ae10d329c2c7",2020-10-21 13:54:48
"679","ARIMAX-Individual","Out Sample","Jakarta","K1000",3,107.915771252646,15824.9320387075,"Regression with ARIMA(1,1,1)(0,0,2)[12] errors","","","61da06fc5bb6a6c8d8f3ae10d329c2c7",2020-10-21 13:54:48
